id_pedido,id_usuario,fecha_hora_pedido,pais,dispositivo,fuente_referencia,nombre_producto,categoria_producto,cantidad,precio_unitario,monto_descuento,monto_total
order_271,user_6266,2025-01-17,,desktop,paid_search,Vacuum-Pro-Black,Hogar,1,493.94,0,493.94
order_272,user_3475,2025-01-17,,desktop,social,Vacuum-Pro-Black,Hogar,2,454.8,0,909.59
order_273,user_7572,2025-05-26,,mobile,paid_search,Tablet-Standard-64GB,Electronica,2,210.8,0,421.6
order_274,user_2464,2025-05-14,,mobile,paid_search,Blender-XL-Red,Hogar,1,427.1,0,427.1
order_275,user_3523,2025-03-12,,desktop,social,Sneakers-Urban-42,Moda,1,467.46,15,452.46
order_276,user_1653,2025-06-23,,mobile,paid_search,Blender-XL-Red,Hogar,1,145.08,10,135.08
order_277,user_2726,2025-06-27,,desktop,organic,Blender-XL-Red,Hogar,2,282.67,0,565.35
order_278,user_2198,2025-06-07,,mobile,social,Vacuum-Pro-Black,Hogar,2,353.35,10,696.71
order_279,user_967,2025-05-24,,mobile,organic,Phone-Pro-128GB,Electronica,1,490.53,10,480.53
order_280,user_87,2025-01-01,,mobile,social,Blender-XL-Red,Hogar,2,22.58,10,35.16
order_281,user_7788,2025-06-14,,desktop,paid_search,Blender-XL-Red,Hogar,2,100.68,0,201.35
order_282,user_2928,2025-06-16,,mobile,paid_search,Phone-Pro-128GB,Electronica,1,58.38,0,58.38
order_283,user_5471,2025-03-24,,desktop,paid_search,Vacuum-Pro-Black,Hogar,1,211.18,15,196.18
order_284,user_4927,2025-04-15,,mobile,paid_search,Phone-Pro-128GB,Electronica,1,125.45,5,120.45
order_285,user_5585,2025-06-24,,desktop,paid_search,Phone-Pro-128GB,Electronica,1,269.08,10,259.08
order_286,user_7994,2025-05-07,,desktop,social,Blender-XL-Red,Hogar,1,293.86,0,293.86
order_287,user_6923,2025-01-12,,desktop,organic,Phone-Pro-128GB,Electronica,2,119.96,0,239.92
order_288,user_543,2025-02-27,,mobile,social,Jacket-Winter-M,Moda,1,379.22,10,369.22
order_289,user_4023,2025-04-18,,desktop,social,Sneakers-Urban-42,Moda,2,401.98,0,803.96
order_290,user_7785,2025-03-22,,desktop,paid_search,Phone-Pro-128GB,Electronica,2,41.92,5,78.83
order_291,user_4945,2025-02-19,,mobile,social,Vacuum-Pro-Black,Hogar,1,61.92,0,61.92
order_292,user_5748,2025-05-27,,mobile,social,Phone-Pro-128GB,Electronica,2,194.7,10,379.4
order_293,user_5577,2025-02-27,,desktop,organic,Vacuum-Pro-Black,Hogar,1,266.86,5,261.86
order_294,user_5304,2025-04-19,,mobile,paid_search,Laptop-Gaming-16GB,Electronica,1,80.62,5,75.62
order_295,user_2400,2025-03-05,,desktop,social,Sneakers-Urban-42,Moda,1,105.48,0,105.48
order_296,user_3975,2025-03-26,,mobile,organic,Blender-XL-Red,Hogar,2,445.77,0,891.55
order_297,user_413,2025-06-10,,desktop,paid_search,Laptop-Gaming-16GB,Electronica,2,79.93,10,149.85
order_298,user_3436,2025-01-08,,desktop,paid_search,Sneakers-Urban-42,Moda,1,447.83,0,447.83
order_299,user_5502,2025-01-07,,desktop,paid_search,Vacuum-Pro-Black,Hogar,2,31.72,0,63.44
order_300,user_4073,2025-06-10,,mobile,social,Sneakers-Urban-42,Moda,2,329.47,0,658.94
order_301,user_2724,2025-03-06,,mobile,social,Laptop-Gaming-16GB,Electronica,1,303.8,0,303.8
order_302,user_5347,2025-05-02,,desktop,social,Tablet-Standard-64GB,Electronica,2,141.27,0,282.55
order_303,user_1607,2025-03-29,,desktop,paid_search,Sneakers-Urban-42,Moda,2,219.83,15,424.66
order_304,user_279,2025-03-27,,desktop,social,Jacket-Winter-M,Moda,2,413.32,5,821.65
order_305,user_2527,2025-03-02,,mobile,social,Blender-XL-Red,Hogar,2,406.84,0,813.67
order_306,user_7128,2025-06-03,,mobile,paid_search,Tablet-Standard-64GB,Electronica,1,99.72,5,94.72
order_307,user_647,2025-01-25,,mobile,social,Laptop-Gaming-16GB,Electronica,2,348.74,0,697.48
order_308,user_2628,2025-05-29,,desktop,paid_search,Blender-XL-Red,Hogar,1,271.09,0,271.09
order_309,user_7594,2025-01-16,,desktop,social,Vacuum-Pro-Black,Hogar,1,266.64,0,266.64
order_310,user_6481,2025-04-07,,mobile,social,Blender-XL-Red,Hogar,1,499.93,10,489.93
order_311,user_5092,2025-06-27,,mobile,social,Blender-XL-Red,Hogar,1,200.93,10,190.93
order_312,user_4794,2025-02-02,,desktop,paid_search,Sneakers-Urban-42,Moda,1,108.86,5,103.86
order_313,user_3394,2025-04-24,,desktop,paid_search,Jacket-Winter-M,Moda,2,280.68,10,551.37
order_314,user_5737,2025-06-06,,mobile,paid_search,Vacuum-Pro-Black,Hogar,1,341.26,0,341.26
order_315,user_4817,2025-01-17,,mobile,paid_search,Tablet-Standard-64GB,Electronica,1,350.99,0,350.99
order_316,user_5340,2025-01-15,,desktop,paid_search,Jacket-Winter-M,Moda,2,367.64,0,735.29
order_317,user_6218,2025-03-17,,mobile,social,Blender-XL-Red,Hogar,2,207.77,5,410.54
order_318,user_6847,2025-04-13,,mobile,paid_search,Tablet-Standard-64GB,Electronica,2,376,0,752
order_319,user_3320,2025-04-16,,desktop,social,Sneakers-Urban-42,Moda,2,471.22,5,937.43
order_320,user_406,2025-06-03,,mobile,paid_search,Jacket-Winter-M,Moda,1,380.72,5,375.72
order_321,user_6688,2025-06-09,,mobile,paid_search,Jacket-Winter-M,Moda,1,476.94,5,471.94
order_322,user_7023,2025-04-09,,mobile,paid_search,Laptop-Gaming-16GB,Electronica,1,115.15,0,115.15
order_323,user_2454,2025-04-20,,mobile,paid_search,Jacket-Winter-M,Moda,1,129.18,0,129.18
order_324,user_4759,2025-06-08,,mobile,organic,Blender-XL-Red,Hogar,2,460.21,0,920.43
order_325,user_812,2025-06-16,,mobile,paid_search,Sneakers-Urban-42,Moda,2,476.24,10,942.48
order_326,user_5099,2025-01-07,,mobile,paid_search,Blender-XL-Red,Hogar,2,467.32,5,929.63
order_327,user_650,2025-03-26,,mobile,organic,Vacuum-Pro-Black,Hogar,1,228.03,5,223.03
order_328,user_7633,2025-01-28,,desktop,organic,Jacket-Winter-M,Moda,2,178.36,10,346.73
order_329,user_6302,2025-06-02,,mobile,social,Vacuum-Pro-Black,Hogar,2,123.84,15,232.68
order_330,user_5140,2025-06-01,,desktop,paid_search,Blender-XL-Red,Hogar,2,183.52,0,367.03
order_331,user_6769,2025-02-19,,desktop,social,Tablet-Standard-64GB,Electronica,1,232.74,0,232.74
order_332,user_7759,2025-02-02,,desktop,paid_search,Vacuum-Pro-Black,Hogar,1,352.23,0,352.23
order_333,user_4432,2025-03-07,,mobile,paid_search,Jacket-Winter-M,Moda,2,387.96,0,775.92
order_334,user_3525,2025-05-04,,desktop,paid_search,Phone-Pro-128GB,Electronica,1,312.19,15,297.19
order_335,user_130,2025-04-24,,desktop,social,Vacuum-Pro-Black,Hogar,1,488.9,5,483.9
order_336,user_554,2025-02-05,,desktop,paid_search,Sneakers-Urban-42,Moda,2,286.81,5,568.61
order_337,user_6905,2025-01-16,,mobile,paid_search,Tablet-Standard-64GB,Electronica,1,78.16,0,78.16
order_338,user_939,2025-05-30,,mobile,paid_search,Blender-XL-Red,Hogar,2,97.22,10,184.45
order_339,user_7679,2025-06-16,,desktop,social,Vacuum-Pro-Black,Hogar,1,128.92,0,128.92
order_340,user_6547,2025-03-21,,mobile,paid_search,Laptop-Gaming-16GB,Electronica,2,349,10,688
order_341,user_1250,2025-05-19,,mobile,organic,Blender-XL-Red,Hogar,2,435.66,10,861.33
order_342,user_5706,2025-02-07,,desktop,paid_search,Jacket-Winter-M,Moda,2,77.87,15,140.75
order_343,user_3839,2025-06-04,,desktop,social,Jacket-Winter-M,Moda,2,157.88,10,305.76
order_344,user_2369,2025-04-05,,desktop,organic,Jacket-Winter-M,Moda,2,220.06,0,440.12
order_345,user_7784,2025-05-13,,desktop,organic,Sneakers-Urban-42,Moda,1,310.41,5,305.41
order_346,user_7702,2025-06-23,,desktop,social,Tablet-Standard-64GB,Electronica,1,339.28,0,339.28
order_347,user_5228,2025-03-02,,mobile,organic,Sneakers-Urban-42,Moda,1,253.69,0,253.69
order_348,user_1252,2025-05-24,,desktop,paid_search,Laptop-Gaming-16GB,Electronica,1,322.11,0,322.11
order_349,user_5040,2025-04-19,,desktop,organic,Sneakers-Urban-42,Moda,1,231.6,0,231.6
order_350,user_2876,2025-02-21,,mobile,organic,Jacket-Winter-M,Moda,1,88.24,5,83.24
order_351,user_2554,2025-02-21,,desktop,organic,Jacket-Winter-M,Moda,1,120.69,0,120.69
order_352,user_5364,2025-03-29,,desktop,organic,Vacuum-Pro-Black,Hogar,1,313.39,10,303.39
order_353,user_6531,2025-05-02,,desktop,social,Blender-XL-Red,Hogar,2,397.95,0,795.89
order_354,user_7628,2025-04-30,,desktop,organic,Tablet-Standard-64GB,Electronica,1,77.7,10,67.7
order_355,user_3107,2025-03-26,,mobile,social,Phone-Pro-128GB,Electronica,1,338.79,10,328.79
order_356,user_2386,2025-05-25,,mobile,paid_search,Blender-XL-Red,Hogar,2,73.39,5,141.79
order_357,user_7738,2025-06-07,,mobile,social,Jacket-Winter-M,Moda,2,243.88,0,487.76
order_358,user_2201,2025-03-26,,desktop,paid_search,Blender-XL-Red,Hogar,2,187.43,5,369.86
order_359,user_2400,2025-04-27,,desktop,paid_search,Tablet-Standard-64GB,Electronica,2,398.62,10,787.24
order_360,user_3565,2025-01-11,,desktop,social,Vacuum-Pro-Black,Hogar,1,433.85,0,433.85
order_361,user_1401,2025-01-01,,mobile,social,Vacuum-Pro-Black,Hogar,2,319.76,0,639.52
order_362,user_263,2025-06-27,,mobile,paid_search,Sneakers-Urban-42,Moda,1,106.32,0,106.32
order_363,user_4401,2025-06-09,,mobile,social,Laptop-Gaming-16GB,Electronica,2,180.78,5,356.57
order_364,user_1222,2025-05-04,,mobile,social,Phone-Pro-128GB,Electronica,2,426.11,0,852.22
order_365,user_4045,2025-03-26,,desktop,social,Sneakers-Urban-42,Moda,2,45.25,15,75.5
order_366,user_907,2025-04-07,,desktop,paid_search,Jacket-Winter-M,Moda,1,138.72,15,123.72
order_367,user_4757,2025-02-17,,mobile,paid_search,Sneakers-Urban-42,Moda,1,324.88,0,324.88
order_368,user_1364,2025-01-02,,mobile,organic,Vacuum-Pro-Black,Hogar,1,196.37,0,196.37
order_369,user_7006,2025-01-19,,desktop,social,Laptop-Gaming-16GB,Electronica,1,133.56,10,123.56
order_370,user_4917,2025-05-23,,mobile,paid_search,Phone-Pro-128GB,Electronica,1,40.1,0,40.1
order_371,user_4133,2025-03-16,,mobile,social,Phone-Pro-128GB,Electronica,2,125.67,10,241.33
order_372,user_5091,2025-06-11,,mobile,paid_search,Blender-XL-Red,Hogar,1,135.48,0,135.48
order_373,user_3872,2025-04-03,,desktop,social,Sneakers-Urban-42,Moda,1,439.53,0,439.53
order_374,user_3884,2025-01-08,,desktop,organic,Blender-XL-Red,Hogar,2,268.82,0,537.64
order_375,user_4992,2025-03-14,,desktop,social,Laptop-Gaming-16GB,Electronica,1,445.13,0,445.13
order_376,user_5730,2025-03-09,,mobile,paid_search,Tablet-Standard-64GB,Electronica,2,167.25,0,334.51
order_377,user_4129,2025-03-28,,mobile,social,Blender-XL-Red,Hogar,1,326.34,15,311.34
order_378,user_209,2025-03-04,,mobile,paid_search,Jacket-Winter-M,Moda,2,103.78,15,192.56
order_379,user_778,2025-01-06,,desktop,organic,Jacket-Winter-M,Moda,2,446.78,10,883.55
order_380,user_3614,2025-03-09,,mobile,paid_search,Tablet-Standard-64GB,Electronica,1,467.08,0,467.08
order_381,user_523,2025-01-06,,desktop,social,Sneakers-Urban-42,Moda,2,412.87,10,815.74
order_382,user_90,2025-02-05,,desktop,social,Vacuum-Pro-Black,Hogar,2,133.96,0,267.93
order_383,user_1838,2025-01-29,,desktop,social,Blender-XL-Red,Hogar,1,104.14,15,89.14
order_384,user_3680,2025-02-23,,mobile,paid_search,Sneakers-Urban-42,Moda,2,301.92,15,588.83
order_385,user_3005,2025-03-03,,mobile,social,Vacuum-Pro-Black,Hogar,1,160.08,0,160.08
order_386,user_7455,2025-04-06,,mobile,social,Blender-XL-Red,Hogar,2,129.26,0,258.52
order_387,user_7784,2025-05-15,,desktop,organic,Tablet-Standard-64GB,Electronica,1,213.31,0,213.31
order_388,user_3048,2025-06-09,,mobile,social,Vacuum-Pro-Black,Hogar,2,245.97,15,476.94
order_389,user_356,2025-01-17,,mobile,paid_search,Laptop-Gaming-16GB,Electronica,2,174.69,0,349.39
order_390,user_805,2025-02-03,,desktop,paid_search,Jacket-Winter-M,Moda,1,469.36,10,459.36
order_391,user_7062,2025-02-19,,mobile,paid_search,Sneakers-Urban-42,Moda,1,202.16,0,202.16
order_392,user_2931,2025-06-27,,desktop,social,Tablet-Standard-64GB,Electronica,1,93.03,0,93.03
order_393,user_1065,2025-06-03,,mobile,paid_search,Phone-Pro-128GB,Electronica,2,247.82,10,485.64
order_394,user_1178,2025-06-12,,mobile,organic,Laptop-Gaming-16GB,Electronica,1,296.52,10,286.52
order_395,user_7089,2025-01-12,,mobile,paid_search,Sneakers-Urban-42,Moda,1,275.57,10,265.57
order_396,user_5522,2025-05-31,,mobile,paid_search,Vacuum-Pro-Black,Hogar,1,431.15,0,431.15
order_397,user_1621,2025-05-18,,mobile,paid_search,Jacket-Winter-M,Moda,1,322.6,15,307.6
order_398,user_5933,2025-02-08,,mobile,social,Jacket-Winter-M,Moda,2,386.66,5,768.31
order_399,user_552,2025-01-14,,desktop,social,Vacuum-Pro-Black,Hogar,2,128.06,5,251.12
order_400,user_605,2025-03-13,,mobile,social,Laptop-Gaming-16GB,Electronica,2,245.87,0,491.75
order_401,user_6599,2025-05-11,,mobile,paid_search,Vacuum-Pro-Black,Hogar,2,297.93,5,590.86
order_402,user_7567,2025-05-06,,mobile,organic,Phone-Pro-128GB,Electronica,1,311.46,10,301.46
order_403,user_1811,2025-01-21,,mobile,organic,Tablet-Standard-64GB,Electronica,2,494.86,0,989.71
order_404,user_4212,2025-06-19,,mobile,organic,Tablet-Standard-64GB,Electronica,1,285.51,5,280.51
order_405,user_5596,2025-02-12,,desktop,paid_search,Jacket-Winter-M,Moda,1,169.16,5,164.16
order_406,user_292,2025-06-15,,mobile,social,Jacket-Winter-M,Moda,2,127.33,5,249.66
order_407,user_1519,2025-04-06,,mobile,social,Sneakers-Urban-42,Moda,1,324.21,0,324.21
order_408,user_7243,2025-04-29,,mobile,paid_search,Phone-Pro-128GB,Electronica,1,371.05,0,371.05
order_409,user_6401,2025-04-06,,desktop,organic,Sneakers-Urban-42,Moda,2,260.41,5,515.82
order_410,user_4411,2025-05-04,,mobile,social,Phone-Pro-128GB,Electronica,2,244.74,0,489.48
order_411,user_2111,2025-05-07,,mobile,organic,Sneakers-Urban-42,Moda,2,320.33,0,640.66
order_412,user_7116,2025-05-29,,mobile,social,Blender-XL-Red,Hogar,2,233.86,0,467.72
order_413,user_1884,2025-05-30,,desktop,paid_search,Tablet-Standard-64GB,Electronica,1,421.13,0,421.13
order_414,user_1753,2025-02-23,,mobile,social,Phone-Pro-128GB,Electronica,1,444.41,5,439.41
order_415,user_5565,2025-02-21,,desktop,paid_search,Vacuum-Pro-Black,Hogar,2,89.19,15,163.39
order_416,user_1699,2025-03-02,,desktop,organic,Tablet-Standard-64GB,Electronica,2,213.47,10,416.93
order_417,user_1150,2025-03-20,,mobile,social,Vacuum-Pro-Black,Hogar,2,298.25,0,596.49
order_418,user_4548,2025-04-07,,mobile,social,Jacket-Winter-M,Moda,2,42.36,5,79.71
order_419,user_3429,2025-04-06,,mobile,social,Jacket-Winter-M,Moda,1,172.07,0,172.07
order_420,user_2674,2025-01-22,,desktop,organic,Phone-Pro-128GB,Electronica,2,369.7,0,739.39
order_421,user_2248,2025-01-22,,mobile,organic,Jacket-Winter-M,Moda,2,209.25,0,418.5
order_422,user_5872,2025-05-13,,mobile,organic,Sneakers-Urban-42,Moda,2,350.87,10,691.73
order_423,user_5025,2025-05-30,,mobile,social,Sneakers-Urban-42,Moda,2,144.86,5,284.71
order_424,user_5458,2025-05-12,Argentina,desktop,paid_search,Phone-Pro-128GB,Electronica,1,277.69,10,267.69
order_425,user_6520,2025-04-20,Mexico,desktop,social,Vacuum-Pro-Black,Hogar,2,239.85,10,469.71
order_426,user_7171,2025-04-21,Mexico,mobile,social,Tablet-Standard-64GB,Electronica,2,330.04,5,655.09
order_427,user_6621,2025-05-08,Colombia,desktop,social,Laptop-Gaming-16GB,Electronica,1,176.1,0,176.1
order_428,user_5591,2025-04-08,argentina,desktop,social,Laptop-Gaming-16GB,Electronica,1,459.02,0,459.02
order_429,user_7417,2025-04-24,Mexico,desktop,paid_search,Blender-XL-Red,Hogar,2,34.26,10,58.52
order_430,user_4802,2025-06-15,colombia,desktop,social,Blender-XL-Red,Hogar,1,214.03,5,209.03
order_431,user_4372,2025-01-22,Colombia,desktop,social,Jacket-Winter-M,Moda,1,392.21,0,392.21
order_432,user_5170,2025-05-09,Colombia,mobile,social,Sneakers-Urban-42,Moda,2,49.57,5,94.13
order_433,user_5515,2025-06-14,argentina,desktop,organic,Tablet-Standard-64GB,Electronica,1,467.88,10,457.88
order_434,user_1982,2025-03-12,Colombia,desktop,social,Sneakers-Urban-42,Moda,2,219.8,10,429.6
order_435,user_3275,2025-01-26,Argentina,mobile,social,Sneakers-Urban-42,Moda,1,140.41,15,125.41
order_436,user_1249,2025-04-03,colombia,mobile,organic,Jacket-Winter-M,Moda,1,69.38,15,54.38
order_437,user_3299,2025-02-21,Mexico,desktop,social,Tablet-Standard-64GB,Electronica,1,345.98,0,345.98
order_438,user_3243,2025-06-22,Argentina,desktop,paid_search,Vacuum-Pro-Black,Hogar,1,390.19,5,385.19
order_439,user_3394,2025-03-19,Mexico,desktop,paid_search,Vacuum-Pro-Black,Hogar,1,200,0,200
order_440,user_6033,2025-06-24,Colombia,mobile,paid_search,Jacket-Winter-M,Moda,2,324.55,0,649.1
order_441,user_6898,2025-02-18,Colombia,desktop,paid_search,Jacket-Winter-M,Moda,2,191.75,15,368.5
order_442,user_1583,2025-02-05,Mexico,mobile,organic,Jacket-Winter-M,Moda,1,372.17,10,362.17
order_443,user_928,2025-05-20,Mexico,desktop,organic,Jacket-Winter-M,Moda,1,293.33,0,293.33
order_444,user_105,2025-01-03,Mexico,mobile,social,Jacket-Winter-M,Moda,2,169.38,15,323.75
order_445,user_7769,2025-03-14,Argentina,desktop,organic,Vacuum-Pro-Black,Hogar,2,447.74,5,890.47
order_446,user_6222,2025-04-14,Colombia,mobile,paid_search,Phone-Pro-128GB,Electronica,1,23.74,0,23.74
order_447,user_2917,2025-05-29,Colombia,desktop,organic,Vacuum-Pro-Black,Hogar,1,265.94,0,265.94
order_448,user_3332,2025-01-04,Argentina,desktop,organic,Tablet-Standard-64GB,Electronica,1,274.5,0,274.5
order_449,user_3111,2025-05-12,Argentina,mobile,organic,Vacuum-Pro-Black,Hogar,1,309.25,0,309.25
order_450,user_1828,2025-02-08,Argentina,mobile,social,Tablet-Standard-64GB,Electronica,1,370.1,15,355.1
order_451,user_2814,2025-02-28,Mexico,desktop,organic,Vacuum-Pro-Black,Hogar,1,446.11,0,446.11
order_452,user_6593,2025-02-23,Argentina,mobile,social,Sneakers-Urban-42,Moda,2,328.21,0,656.42
order_453,user_3948,2025-05-13,Mexico,desktop,organic,Blender-XL-Red,Hogar,2,80.87,0,161.73
order_454,user_4619,2025-05-22,Argentina,desktop,organic,Tablet-Standard-64GB,Electronica,2,452.87,0,905.73
order_455,user_2425,2025-04-29,Argentina,desktop,organic,Phone-Pro-128GB,Electronica,1,50.71,0,50.71
order_456,user_4547,2025-01-22,Argentina,desktop,social,Blender-XL-Red,Hogar,1,450.24,5,445.24
order_457,user_543,2025-02-18,Mexico,mobile,social,Jacket-Winter-M,Moda,1,358.78,0,358.78
order_458,user_6321,2025-06-28,Argentina,mobile,organic,Sneakers-Urban-42,Moda,2,177.36,0,354.72
order_459,user_1554,2025-04-23,Argentina,desktop,social,Vacuum-Pro-Black,Hogar,1,304.84,0,304.84
order_460,user_4307,2025-05-23,mexico,desktop,social,Sneakers-Urban-42,Moda,1,69.97,0,69.97
order_461,user_2882,2025-02-05,Mexico,mobile,paid_search,Sneakers-Urban-42,Moda,1,117.53,10,107.53
order_462,user_3632,2025-02-02,Colombia,desktop,organic,Phone-Pro-128GB,Electronica,2,413.69,0,827.37
order_463,user_5469,2025-01-03,Mexico,desktop,paid_search,Jacket-Winter-M,Moda,1,337.57,10,327.57
order_464,user_4015,2025-06-18,Colombia,desktop,paid_search,Blender-XL-Red,Hogar,1,66.53,0,66.53
order_465,user_2039,2025-03-28,Mexico,desktop,social,Vacuum-Pro-Black,Hogar,1,167.17,5,162.17
order_466,user_2233,2025-04-19,Mexico,mobile,organic,Blender-XL-Red,Hogar,1,55.89,5,50.89
order_467,user_4439,2025-04-14,Mexico,mobile,organic,Sneakers-Urban-42,Moda,2,137.78,0,275.56
order_468,user_4404,2025-06-26,Argentina,desktop,social,Vacuum-Pro-Black,Hogar,1,237.66,0,237.66
order_469,user_7202,2025-03-25,Colombia,desktop,organic,Jacket-Winter-M,Moda,1,458.6,10,448.6
order_470,user_431,2025-05-26,Colombia,desktop,paid_search,Sneakers-Urban-42,Moda,1,373.45,0,373.45
order_471,user_2254,2025-02-05,Mexico,desktop,social,Sneakers-Urban-42,Moda,1,268.65,0,268.65
order_472,user_4042,2025-03-26,Mexico,mobile,social,Sneakers-Urban-42,Moda,2,245.81,0,491.61
order_473,user_6952,2025-06-04,Argentina,mobile,social,Sneakers-Urban-42,Moda,1,246.52,5,241.52
order_474,user_5257,2025-05-27,Argentina,mobile,social,Vacuum-Pro-Black,Hogar,1,315.93,5,310.93
order_475,user_2891,2025-04-08,Colombia,desktop,paid_search,Jacket-Winter-M,Moda,2,302.46,5,599.91
order_476,user_3575,2025-04-11,argentina,desktop,social,Phone-Pro-128GB,Electronica,1,456.64,0,456.64
order_477,user_6072,2025-04-09,Mexico,mobile,paid_search,Sneakers-Urban-42,Moda,2,427.03,0,854.07
order_478,user_3504,2025-01-28,Mexico,mobile,social,Vacuum-Pro-Black,Hogar,2,296.89,10,583.78
order_479,user_232,2025-04-26,Mexico,mobile,organic,Jacket-Winter-M,Moda,1,237.18,0,237.18
order_480,user_6483,2025-03-19,argentina,mobile,organic,Blender-XL-Red,Hogar,1,490.33,0,490.33
order_481,user_5807,2025-01-27,Argentina,desktop,organic,Blender-XL-Red,Hogar,2,484.21,10,958.41
order_482,user_6197,2025-02-15,colombia,mobile,social,Sneakers-Urban-42,Moda,1,317.78,5,312.78
order_483,user_5224,2025-06-26,Argentina,mobile,social,Blender-XL-Red,Hogar,1,397.03,10,387.03
order_484,user_6000,2025-01-07,Mexico,mobile,organic,Sneakers-Urban-42,Moda,2,438.53,0,877.07
order_485,user_4768,2025-01-18,Mexico,desktop,organic,Blender-XL-Red,Hogar,1,71.23,15,56.23
order_486,user_3620,2025-04-09,Argentina,desktop,social,Phone-Pro-128GB,Electronica,1,172.62,0,172.62
order_487,user_5269,2025-03-01,Colombia,desktop,paid_search,Vacuum-Pro-Black,Hogar,2,270.55,0,541.11
order_488,user_5723,2025-05-15,argentina,mobile,paid_search,Sneakers-Urban-42,Moda,1,403.11,0,403.11
order_489,user_6612,2025-01-15,Argentina,mobile,social,Jacket-Winter-M,Moda,1,333.83,10,323.83
order_490,user_3839,2025-01-03,Mexico,desktop,organic,Sneakers-Urban-42,Moda,2,70.4,5,135.8
order_491,user_1190,2025-04-16,Mexico,mobile,paid_search,Tablet-Standard-64GB,Electronica,1,352.36,5,347.36
order_492,user_7792,2025-01-29,Colombia,mobile,organic,Blender-XL-Red,Hogar,2,24.74,10,39.48
